Antibiotic	VME_Acc	VME_Conf_low	VME_Conf_high	ME_Acc	ME_Conf_low	ME_Conf_high	Res_Count	Sus_Count
AMP	0.268577648766328	0.15803882857551266	0.37911646895714335	0.26436781609195403	0.22940869853352558	0.2993269336503825	261	435
AUG	0.2263306451612903	0.11422232112407774	0.3384389691985029	0.21621782178217824	0.1518180359537204	0.2806176076106361	155	504
AXO	0.22215053763440862	0.17058299433995622	0.273718080928861	0.1486955178698298	0.10114723401285101	0.19624380172680855	153	545
CHL	0.26666666666666666	-0.04717944805807367	0.580512781391407	0.185778038755138	0.09194405644811937	0.2796120210621566	30	652
FIS	0.2803389830508475	0.21179507962678362	0.34888288647491134	0.1990219092331768	0.1466355569227468	0.2514082615436068	296	357
FOX	0.21794871794871792	0.19956730657420482	0.23633012932323103	0.14213387699626234	0.11273770144619569	0.171530052546329	133	542
GEN	0.3043478260869565	0.15650274333516148	0.4521929088387515	0.26930587337909995	0.19054817235619664	0.34806357440200325	115	572
KAN	0.18333333333333332	-0.17807882471739536	0.544745491384062	0.37	0.20810682152912935	0.5318931784708707	17	100
STR	0.2868013468013468	0.26046899265382273	0.31313370094887083	0.28615384615384615	0.1786438010258228	0.3936638912818695	272	129
TET	0.3098148148148148	0.1814402106852549	0.43818941894437474	0.1890707188778492	0.1161875886072191	0.2619538491484793	404	291
TIO	0.27655913978494623	0.21963686544477662	0.33348141412511584	0.13366138448707257	0.08450730968389498	0.18281545929025017	152	546
all	0.2727043067557452	0.23058278994767034	0.31482582356382005	0.19902656219849332	0.1713069660165976	0.22674615838038906	1988	4673
