ALL	0.7627453000225835	0.7563244484840672	0.7691661515610997
amikacin	0.7030572050633618	0.6519179529423149	0.7541964571844086
capreomycin	0.6723783903934811	0.578205385808858	0.7665513949781042
ethambutol	0.7807139789810469	0.7193436470311	0.8420843109309938
ethionamide	0.7413164625117783	0.6133816831030947	0.8692512419204619
isoniazid	0.7234238777236524	0.6984832649401432	0.7483644905071615
kanamycin	0.7940348003409257	0.722594412315211	0.8654751883666403
moxifloxacin	0.8302971478692458	0.7664121438539528	0.8941821518845388
ofloxacin	0.7142231102231102	0.5549866753936759	0.8734595450525446
pyrazinamide	0.7510676776589145	0.7295471722463636	0.7725881830714654
rifampin	0.8056021685977168	0.7798206957932661	0.8313836414021676
streptomycin	0.7741577203182615	0.721501324654218	0.8268141159823049
