ALL	0.7690817178548356	0.7621854839804567	0.7759779517292145
amikacin	0.7211118974276869	0.6720431810440117	0.770180613811362
capreomycin	0.7094372693140147	0.6323284457557624	0.7865460928722671
ethambutol	0.7701014188000419	0.7506692248010406	0.7895336127990432
ethionamide	0.7171969696969696	0.5842233803120489	0.8501705590818902
isoniazid	0.7289842389839812	0.7028426153570021	0.7551258626109604
kanamycin	0.8321932823946275	0.7516924010050552	0.9126941637841999
moxifloxacin	0.7965479580479581	0.7251226115942576	0.8679733045016585
ofloxacin	0.6668346146607016	0.5888454926716647	0.7448237366497384
pyrazinamide	0.7711660982721485	0.7540377789027174	0.7882944176415797
rifampin	0.8078476518669341	0.7891154781820107	0.8265798255518575
streptomycin	0.782029914395595	0.7606828174866777	0.8033770113045123
