Antibiotic	VME_Acc	VME_Conf_low	VME_Conf_high	ME_Acc	ME_Conf_low	ME_Conf_high	Res_Count	Sus_Count
Amikacin	0.21428571428571427	0.005240706408313228	0.4233307221631153	0.0608294930875576	0.030842178678791476	0.09081680749632372	32	313
Ampicillin_Sulbactam	0.06233766233766234	0.048846095666447154	0.07582922900887752	0.1	-0.17764451051977995	0.37764451051978	385	8
Aztreonam	0.11336936936936937	-0.010408575389291033	0.23714731412802975	0.6	0.4299781548354358	0.7700218451645642	371	40
Cefazolin	0.08049070718284156	0.028476177482320078	0.13250523688336302	0.1	-0.1776445105197799	0.3776445105197799	410	11
Cefepime	0.45731292517006805	0.3530509857160707	0.5615748646240655	0.28421052631578947	0.19653331246743794	0.371887740164141	243	95
Cefoxitin	0.12573029211684672	0.06725377028685527	0.1842068139468382	0.4384615384615384	0.28896064818165695	0.5879624287414198	247	130
Ceftazidime	0.0935126582278481	0.04940400270080701	0.13762131375488917	0.1833333333333333	-0.02872116429097571	0.3953878309576423	396	16
Ceftriaxone	0.07160493827160494	0.029068175738872312	0.11414170080433757	0.0	0.0	0.0	405	7
Cefuroxime_sodium	0.0825	0.03149344645063072	0.1335065535493693	0.2	-0.3552890210395599	0.75528902103956	400	9
Ciprofloxacin	0.030639402791301524	0.012504991691753627	0.04877381389084942	0.04	-0.07105780420791194	0.15105780420791196	392	25
Gentamicin	0.10857142857142858	0.0623162347226084	0.15482662242024875	0.3565217391304348	0.32030723775828956	0.39273624050258	175	230
Imipenem	0.07333333333333333	-0.006279612936666137	0.1529462796033328	0.5001451378809869	0.4576593048171407	0.5426309709448331	150	264
Levofloxacin	0.018421052631578946	-0.0034982508305089408	0.04034035609366683	0.11428571428571428	-0.034121519097652805	0.26269294766908136	380	35
Meropenem	0.058709677419354844	0.00657489299157063	0.11084446184713906	0.52	0.4539168041409626	0.5860831958590375	152	252
Nitrofurantoin	0.15412311265969805	0.11770569507468268	0.19054053024471343	0.5	-5.853102368216048	6.853102368216048	208	2
Piperacillin_Tazobactam	0.1180327868852459	0.01789870112401383	0.218166872646478	0.3875	0.2863167634557059	0.48868323654429413	305	80
Tetracycline	0.2	0.10284465990596332	0.2971553400940367	0.41	0.31791573335040074	0.5020842666495993	175	200
Tobramycin	0.22162162162162163	0.11796033697677451	0.3252829062664688	0.08206896551724138	0.04444931633310708	0.11968861470137568	189	146
Trimethoprim_Sulfamethoxazole	0.4197674727964455	0.33889391880171515	0.5006410267911758	0.2888888888888889	0.16193978404486653	0.4158379937329113	333	87
all	0.1290245928153659	0.11256149418612552	0.1454876914446063	0.32565629572237115	0.2962826808801917	0.3550299105645506	5348	1950
