ALL	0.8140449443414803	0.8039182872342951	0.8241716014486655
Amikacin	0.788450773804861	0.7202261129070745	0.8566754347026474
Ampicillin_Sulbactam	0.7498426700267039	0.6551396987753415	0.8445456412780663
Aztreonam	0.6350683933764687	0.565060635900014	0.7050761508529234
Cefazolin	0.6913126974882197	0.636090542923369	0.7465348520530704
Cefepime	0.630645008815409	0.5439568055961097	0.7173332120347082
Cefoxitin	0.7417015293898064	0.6647242110257044	0.8186788477539083
Ceftazidime	0.7031692098085734	0.6610522141055464	0.7452862055116005
Ceftriaxone	0.7223258972405139	0.665817983779944	0.7788338107010838
Cefuroxime_sodium	0.7167916905157504	0.6023844752485397	0.8311989057829612
Ciprofloxacin	0.8572765743610606	0.7340358261003822	0.9805173226217391
Gentamicin	0.7749834331413058	0.7531422068608048	0.7968246594218068
Imipenem	0.7819593925774797	0.7095958016760014	0.854322983478958
Levofloxacin	0.8932867831564959	0.8217356911316239	0.9648378751813679
Meropenem	0.7900884465888177	0.7526192480751389	0.8275576451024965
Nitrofurantoin	0.5405777955652836	0.4270980501770505	0.6540575409535168
Piperacillin_Tazobactam	0.734988315682224	0.6650931687019811	0.8048834626624669
Tetracycline	0.7046147431051433	0.6325489708464677	0.7766805153638189
Tobramycin	0.8611254780710572	0.8360380148799418	0.8862129412621726
Trimethoprim_Sulfamethoxazole	0.6004982582825333	0.5386555282893786	0.6623409882756881
