Antibiotic	VME_Acc	VME_Conf_low	VME_Conf_high	ME_Acc	ME_Conf_low	ME_Conf_high	Res_Count	Sus_Count
Amikacin	0.1	-0.08509634034651986	0.28509634034651987	0.09626216077828981	0.04494689808159227	0.14757742347498734	31	312
Ampicillin_Sulbactam	0.04149184149184149	0.020371022045715458	0.06261266093796752	0.1	-0.17764451051977995	0.37764451051978	386	10
Aztreonam	0.17236036036036034	0.117386183013582	0.22733453770713868	0.34285714285714286	0.05916951114602326	0.6265447745682624	371	37
Cefazolin	0.07073170731707318	0.04364443799807026	0.0978189766360761	0.0	0.0	0.0	410	10
Cefepime	0.37006802721088433	0.28773763885802617	0.4523984155637425	0.28421052631578947	0.148696354319522	0.41972469831205694	243	95
Cefoxitin	0.17877551020408164	0.1089728988532633	0.24857812155489997	0.3384045584045584	0.2481294178573119	0.4286796989518049	246	130
Ceftazidime	0.07781645569620253	0.0327160154959485	0.12291689589645657	0.13333333333333333	-0.09336246021941896	0.3600291268860856	399	15
Ceftriaxone	0.049111713339355614	0.038597699514279424	0.059625727164431805	0.0	0.0	0.0	407	9
Cefuroxime_sodium	0.06265822784810125	-0.0002429063570782708	0.12555936205328078	0.0	0.0	0.0	398	9
Ciprofloxacin	0.04612138915936385	0.0016157223860707032	0.09062705593265699	0.0	0.0	0.0	391	23
Gentamicin	0.13146591970121382	0.08380915447146284	0.1791226849309648	0.2956521739130435	0.2504847550572361	0.3408195927688509	175	230
Imipenem	0.33646551724137935	0.20749376712009812	0.46543726736266056	0.11320754716981132	0.08451468653223325	0.14190040780738938	151	265
Levofloxacin	0.023684210526315787	0.005787174193203765	0.04158124685942781	0.15714285714285714	-0.052853752670834	0.3671394669565483	380	37
Meropenem	0.30666666666666664	0.207852261164446	0.4054810721688873	0.1228235294117647	0.08347662929313504	0.16217042953039437	150	252
Nitrofurantoin	0.08780487804878048	0.028769543239778733	0.14684021285778223	0.3333333333333333	-1.1008842433037584	1.767550909970425	205	3
Piperacillin_Tazobactam	0.12062400846113168	0.04522282661510291	0.19602519030716045	0.4	0.28230770697822244	0.5176922930217777	306	80
Tetracycline	0.19206349206349205	0.09705336005493323	0.28707362407205084	0.38500000000000006	0.320630768301773	0.4493692316982271	177	200
Tobramycin	0.16415362731152205	0.12052455597778552	0.20778269864525858	0.10344827586206895	0.051009599524426255	0.15588695219971166	189	145
Trimethoprim_Sulfamethoxazole	0.3801899592944369	0.32437142437746225	0.4360084942114115	0.25228758169934645	0.1126228161177773	0.3919523472809156	334	87
all	0.13385813998907528	0.1258477915875986	0.14186848839055197	0.20470930872154086	0.19204834832936732	0.2173702691137144	5349	1949
