Antibiotic	VME_Acc	VME_Conf_low	VME_Conf_high	ME_Acc	ME_Conf_low	ME_Conf_high	Res_Count	Sus_Count
all	0.22422551229941629	0.19587586597514	0.25257515862369256	0.19278778489917375	0.14902521226508558	0.23655035753326192	1534	6867
amikacin	0.3	0.19881676345570584	0.4011832365442941	0.13740502630040913	0.08105527181797452	0.19375478078284375	80	291
capreomycin	0.2802197802197802	0.23246347259655842	0.32797608784300203	0.14827586206896554	0.08660001233672215	0.20995171180120892	68	290
ethambutol	0.11174242424242424	0.041482983338625434	0.18200186514622305	0.1860655737704918	0.13548395372341837	0.23664719381756522	161	1220
ethionamide	0.31666666666666665	0.14147580800484336	0.4918575253284899	0.26515151515151514	0.17791880137171517	0.3523842289313151	44	57
isoniazid	0.2919401273831653	0.23193126166519787	0.35194899310113276	0.26163442313649293	0.24060493614001607	0.28266391013296976	391	1334
kanamycin	0.12121212121212119	0.06061469114288794	0.18180955128135443	0.15609756097560976	0.08637743436617006	0.22581768758504944	58	205
moxifloxacin	0.1714285714285714	0.09210156842292001	0.2507555744342228	0.0931174089068826	0.057080979807943896	0.1291538380058213	35	193
ofloxacin	0.31666666666666665	0.2703925815800367	0.3629407517532966	0.3742424242424242	0.23289362399105515	0.5155912244937932	60	56
pyrazinamide	0.15423280423280422	0.07280821741241285	0.2356573910531956	0.1361626984126984	0.0782664306125754	0.1940589662128214	136	1123
rifampin	0.1961540214171793	0.06303675519252985	0.3292712876418288	0.2023074486489121	0.11506083758686352	0.28955405971096065	279	1433
streptomycin	0.21202020202020205	0.16266914587207396	0.2613712581683301	0.2045112781954887	0.14209380123636337	0.26692875515461406	222	665
