Antibiotic	VME_Acc	VME_Conf_low	VME_Conf_high	ME_Acc	ME_Conf_low	ME_Conf_high	Res_Count	Sus_Count
all	0.2494177258308318	0.16234311553804887	0.33649233612361473	0.16538571017586084	0.12082609388344931	0.20994532646827238	1532	6869
amikacin	0.2925	0.17972026668504776	0.4052797333149522	0.11326709526592635	0.05225766443675612	0.17427652609509658	79	291
capreomycin	0.24835164835164836	0.15376945246029478	0.34293384424300194	0.10713853599516032	0.0663857107130037	0.14789136127731695	69	289
ethambutol	0.1375	0.0524890774177179	0.2225109225822821	0.17126225515504723	0.14077665349281443	0.20174785681728002	160	1220
ethionamide	0.275	0.07153429843904818	0.47846570156095186	0.24848484848484848	0.09529960977197852	0.40167008719771846	43	57
isoniazid	0.334339500162285	0.21971802786272207	0.44896097246184785	0.20904085526515032	0.11433532575371319	0.30374638477658744	392	1330
kanamycin	0.15757575757575756	0.05950378064914241	0.2556477345023727	0.16968641114982577	0.05154442606432444	0.2878283962353271	58	207
moxifloxacin	0.14285714285714285	0.01743013813070221	0.2682841475835835	0.1282051282051282	0.05021940442094161	0.20619085198931478	35	195
ofloxacin	0.26666666666666666	0.13175568460760778	0.40157764872572554	0.41818181818181815	0.2894804748197932	0.5468831615438431	60	55
pyrazinamide	0.16296296296296292	0.1218304428859585	0.20409548303996733	0.11222222222222222	0.06894428149061965	0.1555001629538248	135	1123
rifampin	0.23214285714285712	0.0893060576939502	0.374979656591764	0.16815867059769501	0.0760191631027871	0.2602981780926029	280	1433
streptomycin	0.27111111111111114	0.18974174423140572	0.35248047799081655	0.18079901245651442	0.11315985849224303	0.2484381664207858	221	669
