Antibiotic	VME_Acc	VME_Conf_low	VME_Conf_high	ME_Acc	ME_Conf_low	ME_Conf_high	Res_Count	Sus_Count
Amikacin	0.15238095238095237	-0.0654676175841738	0.37022952234607853	0.1284178187403994	0.07495589678763855	0.18187974069316026	31	311
Ampicillin_Sulbactam	0.04658674658674659	0.03256636257298059	0.060607130600512586	0.2	-0.1400436903291285	0.5400436903291286	386	8
Aztreonam	0.0891891891891892	0.03533853523852812	0.14303984313985027	0.5392857142857143	0.33825983481804883	0.7403115937533797	370	37
Cefazolin	0.05609756097560975	0.038832746622167374	0.07336237532905213	0.1	-0.1776445105197799	0.3776445105197799	410	11
Cefepime	0.4674319727891157	0.39430851358953833	0.540555431988693	0.27368421052631575	0.1479795585210534	0.3993888625315781	244	95
Cefoxitin	0.14587755102040814	0.06309526249594008	0.2286598395448762	0.376923076923077	0.27905177032724204	0.474794383518912	247	130
Ceftazidime	0.12658227848101267	0.0647033411472567	0.18846121581476863	0.13333333333333333	-0.09336246021941896	0.3600291268860856	395	15
Ceftriaxone	0.05679012345679012	0.033542263106809356	0.08003798380677088	0.0	0.0	0.0	405	9
Cefuroxime_sodium	0.06528481012658228	0.019197847601638382	0.11137177265152619	0.2	-0.1400436903291285	0.5400436903291286	398	9
Ciprofloxacin	0.03580006491398896	0.005194224473316238	0.06640590535466168	0.04	-0.07105780420791194	0.15105780420791196	392	25
Gentamicin	0.19428571428571428	0.10245806940765725	0.28611335916377134	0.33043478260869563	0.2580057798644052	0.40286378535298606	175	230
Imipenem	0.04666666666666667	-0.016102556278281395	0.10943588961161474	0.5056603773584906	0.41283257997857714	0.598488174738404	150	265
Levofloxacin	0.02631578947368421	0.00048364261213735757	0.05214793633523106	0.10714285714285714	0.03195200925013747	0.1823337050355768	380	38
Meropenem	0.06666666666666668	0.015975946206945403	0.11735738712638796	0.49606938159879344	0.40902661542628593	0.5831121477713009	150	254
Nitrofurantoin	0.08652729384436701	0.0222599191214492	0.15079466856728482	0.25	-0.5456115763210657	1.0456115763210656	207	4
Piperacillin_Tazobactam	0.14426229508196722	0.07925316719820262	0.2092714229657318	0.4	0.3305888723700551	0.46941112762994497	305	80
Tetracycline	0.12492063492063492	0.05610985418748392	0.19373141565378593	0.44756410256410256	0.36359844213814324	0.5315297629900619	176	199
Tobramycin	0.23157894736842105	0.13520045715533863	0.3279574375815035	0.0896551724137931	0.011876045989688111	0.1674342988378981	190	145
Trimethoprim_Sulfamethoxazole	0.23111714156490276	0.1327842600493781	0.3294500230804274	0.3803921568627451	0.27393581284388296	0.4868485008816072	333	89
all	0.11377542091077744	0.09987041080764822	0.12768043101390666	0.3336529461282841	0.3081210692252913	0.3591848230312769	5344	1954
