ALL	0.778265008775206	0.7623232152229242	0.7942068023274877
Amikacin	0.7362491530008312	0.6264612742890511	0.8460370317126112
Ampicillin_Sulbactam	0.6743914421816128	0.5968820208025123	0.7519008635607134
Aztreonam	0.6667064503343824	0.5362968424167618	0.7971160582520029
Cefazolin	0.7110556346313635	0.6121755120895509	0.809935757173176
Cefepime	0.5727615515892353	0.497114077838726	0.6484090253397445
Cefoxitin	0.7432531945397057	0.7073608711768729	0.7791455179025386
Ceftazidime	0.639751846005302	0.549151970819281	0.730351721191323
Ceftriaxone	0.7082065368833786	0.6263626367397027	0.7900504370270546
Cefuroxime_sodium	0.658076372508917	0.5746657934885032	0.7414869515293309
Ciprofloxacin	0.8779317827781382	0.7893101111368372	0.9665534544194392
Gentamicin	0.7276795305949701	0.6715899634674167	0.7837690977225236
Imipenem	0.6588269123712744	0.6121732818637877	0.7054805428787612
Levofloxacin	0.9078193208564702	0.8389880533427733	0.9766505883701672
Meropenem	0.6625839948396945	0.5948205938596633	0.7303473958197257
Nitrofurantoin	0.578128969015045	0.45347930239672496	0.702778635633365
Piperacillin_Tazobactam	0.7171003726109102	0.6501569653830424	0.784043779838778
Tetracycline	0.6988419405397532	0.6593999925613284	0.738283888518178
Tobramycin	0.8293368698973683	0.7645724733321314	0.8941012664626052
Trimethoprim_Sulfamethoxazole	0.6614822913313081	0.5879189243289454	0.7350456583336707
