ALL	0.7917492070306846	0.7800653092367218	0.8034331048246475
Amikacin	0.7797505989394062	0.6963827186405667	0.8631184792382458
Ampicillin_Sulbactam	0.6540145342177153	0.5986675102390573	0.7093615581963733
Aztreonam	0.5899903400994709	0.4507031971005798	0.729277483098362
Cefazolin	0.6882316127243664	0.5918526127511123	0.7846106126976204
Cefepime	0.5926624148040233	0.5358993688854241	0.6494254607226224
Cefoxitin	0.6774740657048208	0.6252102184867514	0.7297379129228903
Ceftazidime	0.6460910243465723	0.5519993818347756	0.740182666858369
Ceftriaxone	0.6528747713392967	0.5541463494087888	0.7516031932698046
Cefuroxime_sodium	0.6355410997853339	0.5144469571729935	0.7566352423976743
Ciprofloxacin	0.8518460405633638	0.790114293250428	0.9135777878762995
Gentamicin	0.7825568564010299	0.6933530024097021	0.8717607103923577
Imipenem	0.7956380738950788	0.7286496811629468	0.8626264666272108
Levofloxacin	0.9279727369059323	0.8960213829158024	0.9599240908960622
Meropenem	0.7774684104387517	0.7460369259613141	0.8088998949161893
Nitrofurantoin	0.5167214778881445	0.41795245106513695	0.6154905047111521
Piperacillin_Tazobactam	0.7090759780914593	0.6362316202819465	0.7819203359009721
Tetracycline	0.6634527474469245	0.5727565071575834	0.7541489877362656
Tobramycin	0.8375151978013079	0.8146838521217866	0.8603465434808292
Trimethoprim_Sulfamethoxazole	0.5898646259373436	0.5519168961642588	0.6278123557104284
