ALL	0.7522756103999502	0.7401010469641832	0.7644501738357171
amikacin	0.6657201561642341	0.608524513895509	0.7229157984329592
capreomycin	0.6793003115959894	0.6436610315207186	0.7149395916712601
ethambutol	0.7464412322173588	0.7071214328964022	0.7857610315383154
ethionamide	0.6316901468582719	0.4969134742277406	0.7664668194888031
isoniazid	0.719977633796314	0.6837713784947799	0.7561838890978481
kanamycin	0.7606096517342422	0.7009590521695797	0.8202602512989048
moxifloxacin	0.7520957505447646	0.6133528371933389	0.8908386638961904
ofloxacin	0.71923496793062	0.5618638794453388	0.8766060564159013
pyrazinamide	0.768705582138628	0.7077883551068158	0.8296228091704403
rifampin	0.765001399710506	0.7376730054492485	0.7923297939717634
streptomycin	0.821891623208527	0.7933557411617658	0.8504275052552883
