Antibiotic	VME_Acc	VME_Conf_low	VME_Conf_high	ME_Acc	ME_Conf_low	ME_Conf_high	Res_Count	Sus_Count
AMP	0.25	0.1559916144352554	0.3440083855647446	0.25224660397074194	0.23087598760630385	0.27361722033518004	260	436
AUG	0.18709677419354837	0.14322016898978984	0.2309733793973069	0.21391030867792665	0.14053805627160593	0.2872825610842474	155	505
AXO	0.15870967741935482	0.044673482307518456	0.2727458725311912	0.163302752293578	0.12433812540415758	0.20226737918299842	151	545
CHL	0.15714285714285714	-0.03626614448996254	0.35055185877567685	0.16095126247798003	0.08791451556815796	0.2339880093878021	31	652
FIS	0.29491525423728815	0.2420923406601575	0.3477381678144188	0.15735524256651018	0.11014613101663506	0.2045643541163853	295	356
FOX	0.2472934472934473	0.09447490064137085	0.40011199394552377	0.154774040095141	0.0951117412715016	0.21443633891878042	133	543
GEN	0.3739130434782608	0.21838263980564707	0.5294434471508745	0.24912280701754383	0.16280924103271205	0.3354363730023756	115	570
KAN	0.16666666666666666	-0.12599634436169485	0.4593296776950282	0.42000000000000004	0.31611493663164303	0.523885063368357	18	100
STR	0.2307744107744108	0.15451749054670783	0.30703133100211377	0.24846723646723645	0.16431710158632956	0.33261737134814334	273	129
TET	0.23714393255043661	0.18157610078100017	0.29271176431987306	0.20946814728229102	0.14398277559479133	0.2749535189697907	405	291
TIO	0.22344086021505377	0.11663355730212754	0.33024816312798	0.19419516263552963	0.12128373668492089	0.2671065885861384	152	546
all	0.24245653890466895	0.214668306161144	0.27024477164819394	0.20006947316941628	0.18162547145378005	0.21851347488505252	1988	4673
