Antibiotic	VME_Acc	VME_Conf_low	VME_Conf_high	ME_Acc	ME_Conf_low	ME_Conf_high	Res_Count	Sus_Count
Amikacin	0.17142857142857143	-0.022882108759501946	0.3657392516166448	0.08689516129032257	0.04032670524789014	0.133463617332755	35	312
Ampicillin_Sulbactam	0.05437895437895438	0.023465131202979658	0.0852927775549291	0.0	0.0	0.0	386	7
Aztreonam	0.13805997778600518	-0.0018518966480386423	0.277971852220049	0.625	0.3346324205768507	0.9153675794231493	369	39
Cefazolin	0.08066847335140018	0.060472584429274764	0.10086436227352559	0.0	0.0	0.0	409	11
Cefepime	0.43767006802721087	0.34291232407952127	0.5324278119749004	0.26315789473684204	0.13245642124170873	0.3938593682319753	242	95
Cefoxitin	0.08057142857142857	0.03776753759055508	0.12337531955230206	0.4615384615384615	0.3602320346440287	0.5628448884328943	248	130
Ceftazidime	0.06816455696202531	0.022637571295317245	0.11369154262873338	0.13333333333333333	-0.09336246021941896	0.3600291268860856	397	16
Ceftriaxone	0.05679012345679012	0.018314174061102355	0.09526607285247787	0.1	-0.17764451051977995	0.37764451051978	405	9
Cefuroxime_sodium	0.08522151898734177	0.040748452024555695	0.12969458595012784	0.3	-0.2552890210395597	0.8552890210395596	399	9
Ciprofloxacin	0.040993184031158716	0.0029411447927745193	0.07904522326954291	0.08	-0.05601747613165141	0.2160174761316514	391	24
Gentamicin	0.09714285714285713	0.06541205594059657	0.1288736583451177	0.31174838112858466	0.24915488631404226	0.37434187594312707	175	231
Imipenem	0.026896551724137928	-0.007822856707232935	0.06161596015550879	0.5929608127721335	0.5412297063660358	0.6446919191782312	151	263
Levofloxacin	0.03164912280701754	0.013058525963949973	0.0502397196500851	0.05	-0.035010922582282125	0.13501092258228214	379	38
Meropenem	0.039784946236559135	0.005071759190002224	0.07449813328311605	0.5509019607843137	0.47956224443039064	0.6222416771382369	151	254
Nitrofurantoin	0.08292682926829269	0.03225118860080148	0.1336024699357839	0.25	-0.5456115763210657	1.0456115763210656	205	4
Piperacillin_Tazobactam	0.09836065573770492	0.03562187756139554	0.1610994339140143	0.4375	0.29231621028842536	0.5826837897115746	305	80
Tetracycline	0.19428571428571428	0.10245806940765725	0.28611335916377134	0.3623076923076923	0.2883701929722692	0.43624519164311537	175	199
Tobramycin	0.24807965860597442	0.16158952623863637	0.33456979097331246	0.06850574712643678	0.01605153570436569	0.12095995854850788	189	146
Trimethoprim_Sulfamethoxazole	0.21560379918588873	0.15447947902799433	0.2767281193437831	0.5366013071895425	0.287217843222611	0.7859847711564739	334	86
all	0.10776558851302931	0.10145262570714658	0.11407855131891204	0.3471714775154474	0.31470281048970394	0.3796401445411909	5345	1953
