ALL	0.7521747356867683	0.740106481841136	0.7642429895324006
amikacin	0.6347433244316111	0.5915448980311707	0.6779417508320514
capreomycin	0.6394138294871378	0.6074871032755859	0.6713405556986897
ethambutol	0.7661797892896652	0.7472798308107018	0.7850797477686287
ethionamide	0.6784832669910069	0.5002356736286048	0.8567308603534091
isoniazid	0.7284809148645723	0.6939915281893173	0.7629703015398274
kanamycin	0.7596914995447916	0.6925247635351562	0.8268582355544271
moxifloxacin	0.6694550203141938	0.5954265090130169	0.7434835316153707
ofloxacin	0.6673153834892965	0.6201226468053354	0.7145081201732577
pyrazinamide	0.7669632726809266	0.743110356314299	0.7908161890475541
rifampin	0.8017706360728404	0.7756870682269366	0.8278542039187442
streptomycin	0.7863378337768966	0.7520606119889565	0.8206150555648367
