Antibiotic	VME_Acc	VME_Conf_low	VME_Conf_high	ME_Acc	ME_Conf_low	ME_Conf_high	Res_Count	Sus_Count
AMP	0.24150943396226415	0.1939046772864771	0.2891141906380512	0.2384796238244514	0.20230028068651965	0.2746589669623832	261	436
AUG	0.23225806451612904	0.16644315671049126	0.2980729723217668	0.16277227722772278	0.12872959527758213	0.19681495917786343	155	504
AXO	0.20924731182795697	0.1257642417880529	0.29273038186786104	0.1525993883792049	0.101120508346277	0.20407826841213278	153	544
CHL	0.3	0.03017803588188228	0.5698219641181177	0.1	0.07056103485573176	0.12943896514426825	30	650
FIS	0.35225988700564964	0.2961581171304786	0.40836165688082066	0.1211267605633803	0.036710968294417154	0.20554255283234346	298	355
FOX	0.2148148148148148	0.17633886541912702	0.25329076421050256	0.14339109751953788	0.09202350571503384	0.19475868932404192	135	544
GEN	0.4	0.2193303245767705	0.5806696754232296	0.2651563691838291	0.19705609617951253	0.3332566421881457	115	573
KAN	0.06666666666666667	-0.11842967367985326	0.2517630070131866	0.3757142857142857	0.18908497182863837	0.5623435995999331	17	101
STR	0.25636363636363635	0.20901691927403693	0.30371035345323577	0.23415384615384616	0.061921532113486916	0.40638616019420537	273	127
TET	0.2923148148148148	0.2145068829923858	0.3701227466372438	0.2206896551724138	0.15401481818020302	0.28736449216462456	404	290
TIO	0.21333333333333332	0.1381468444566985	0.28851982220996814	0.15195996663886574	0.10639784586195024	0.19752208741578126	150	546
all	0.2716994987532119	0.2561223647475032	0.2872766327589206	0.17601606063833927	0.1626279662833468	0.18940415499333174	1991	4670
