Antibiotic	VME_Acc	VME_Conf_low	VME_Conf_high	ME_Acc	ME_Conf_low	ME_Conf_high	Res_Count	Sus_Count
AMP	0.21030478955007256	0.11314002925986272	0.3074695498402824	0.2866771159874608	0.25360506584242465	0.319749166132497	261	436
AUG	0.1935483870967742	0.11861481821338082	0.26848195598016755	0.20008503203261502	0.14114869142863115	0.25902137263659886	155	505
AXO	0.16473118279569893	0.13345680914705638	0.19600555644434148	0.19074753652735307	0.15601394477611422	0.22548112827859193	152	545
CHL	0.36190476190476184	0.08504834412004886	0.6387611796894748	0.17336465061655904	0.13809724446161076	0.2086320567715073	31	652
FIS	0.3110169491525424	0.2011832276674353	0.4208506706376495	0.14280125195618154	0.10558126968022014	0.18002123423214295	296	357
FOX	0.249002849002849	0.13057303868519088	0.3674326593205071	0.19748555895344885	0.14820524773219138	0.24676587017470633	132	542
GEN	0.4173913043478262	0.20280361839998037	0.631978990295672	0.21403508771929824	0.1383391099669868	0.28973106547160965	115	570
KAN	0.11666666666666665	-0.08503739393075598	0.31837072726408927	0.3661904761904761	0.3374211435230039	0.39495980885794835	18	101
STR	0.261010101010101	0.2120751657475502	0.30994503627265185	0.2692307692307693	0.16244441903085394	0.3760171194306846	272	130
TET	0.21747967479674796	0.17712600544345475	0.25783334415004117	0.26119228521332555	0.1979087343864311	0.32447583604022	405	291
TIO	0.24000000000000005	0.18603560717637652	0.2939643928236236	0.1338309702529886	0.09524840315875921	0.17241353734721798	150	545
all	0.24707282862526134	0.22490388371690367	0.269241773533619	0.20196092311011374	0.17924564747096608	0.2246761987492614	1987	4674
